customer_id,n_cards,n_txns,first_seen,last_seen
C07033,1,111,2016-07-02 02:41:51,2016-12-28 19:58:51
C07034,1,2,2016-10-05 02:13:07,2016-10-23 15:04:32
C07035,1,26,2016-07-14 21:39:35,2016-12-30 18:56:40
C07036,1,3,2016-10-08 18:25:29,2016-10-12 16:48:14
C07037,1,11,2016-07-05 16:09:47,2016-11-06 21:56:04
C07038,1,27,2016-07-05 21:40:03,2016-12-20 13:41:49
C07039,1,8,2016-07-06 21:41:50,2016-12-01 16:31:44
C07040,1,1,2016-07-25 16:04:31,2016-07-25 16:04:31
C07041,1,19,2016-07-12 22:45:46,2016-12-29 15:41:15
C07042,1,1,2016-12-09 09:48:37,2016-12-09 09:48:37
C07043,1,8,2016-08-28 15:53:48,2016-11-27 17:52:26
C07044,1,2,2016-07-18 22:22:54,2016-09-04 02:05:19
C07045,1,3,2016-09-06 15:45:53,2016-12-16 12:56:24
C07046,1,1,2016-11-08 01:09:19,2016-11-08 01:09:19
C07047,1,6,2016-10-08 20:34:14,2016-12-29 19:49:34
C07048,1,2,2016-07-31 22:16:49,2016-09-21 21:19:18
C07049,1,4,2016-09-04 02:40:41,2016-12-16 17:24:55
C07050,1,10,2016-07-13 16:11:20,2016-10-17 17:57:13
C07051,1,23,2016-07-07 16:40:32,2016-12-21 01:52:10
C07052,1,1,2016-07-13 15:25:41,2016-07-13 15:25:41
C07053,1,5,2016-07-31 06:19:56,2016-12-01 21:47:57
C07054,1,3,2016-07-22 06:16:15,2016-07-22 06:25:01
C07055,1,4,2016-07-27 10:42:24,2016-08-13 00:51:53
C07056,1,4,2016-07-13 00:10:24,2016-08-11 20:52:10
C07057,1,22,2016-07-23 21:06:53,2016-12-02 19:37:54
C07058,1,54,2016-07-02 03:48:00,2016-12-21 14:17:29
C07059,1,4,2016-08-17 18:25:20,2016-09-14 17:52:56
C07060,1,4,2016-07-19 21:22:59,2016-09-04 15:10:16
C07061,1,4,2016-08-08 20:11:26,2016-08-15 13:13:04
C07062,1,148,2016-07-06 17:14:14,2016-12-31 22:33:32
C07063,1,1,2016-12-06 23:14:30,2016-12-06 23:14:30
C07064,1,11,2016-07-15 12:21:35,2016-10-21 12:48:09
C07065,2,66,2016-07-03 04:42:55,2016-12-28 20:37:51
C07066,1,16,2016-07-14 18:07:22,2016-12-24 01:50:36
C07067,1,18,2016-07-09 04:14:04,2016-12-28 03:05:10
C07068,1,2,2016-09-15 18:05:39,2016-10-16 16:18:07
C07069,1,5,2016-07-28 19:29:33,2016-12-23 05:12:12
C07070,1,1,2016-10-01 18:29:53,2016-10-01 18:29:53
C07071,1,1,2016-07-15 17:10:27,2016-07-15 17:10:27
C07072,1,1,2016-09-22 21:06:48,2016-09-22 21:06:48
C07073,1,36,2016-07-04 13:59:08,2016-12-19 12:11:04
C07074,2,78,2016-07-04 01:34:58,2016-12-30 17:10:20
C07075,1,3,2016-07-18 22:20:26,2016-07-22 02:16:14
C07076,1,34,2016-07-02 20:13:39,2016-12-29 18:36:41
C07077,1,3,2016-07-27 04:09:48,2016-12-30 17:38:38
C07078,1,28,2016-07-08 00:33:08,2016-12-30 17:43:01
C07079,1,1,2016-10-24 02:07:10,2016-10-24 02:07:10
C07080,1,7,2016-08-18 22:50:46,2016-12-22 23:09:08
C07081,1,1,2016-07-11 17:19:31,2016-07-11 17:19:31
C07082,1,2,2016-07-08 17:40:38,2016-07-27 01:28:46
C07083,1,5,2016-07-23 17:53:59,2016-07-23 18:21:33
C07084,1,2,2016-08-03 18:42:57,2016-10-11 18:18:29
C07085,1,1,2016-09-30 03:36:50,2016-09-30 03:36:50
C07086,1,38,2016-07-06 15:48:38,2016-12-29 01:50:42
C07087,1,1,2016-11-15 21:40:44,2016-11-15 21:40:44
C07088,1,3,2016-09-30 07:51:12,2016-09-30 15:05:02
C07089,1,1,2016-07-17 13:25:54,2016-07-17 13:25:54
C07090,1,1,2016-11-14 12:47:00,2016-11-14 12:47:00
C07091,1,6,2016-07-27 00:59:29,2016-10-25 02:34:20
C07092,1,1,2016-08-02 15:30:56,2016-08-02 15:30:56
C07093,1,18,2016-07-03 20:00:31,2016-12-26 21:55:23
C07094,1,17,2016-07-20 14:50:59,2016-12-05 19:03:26
C07095,1,3,2016-07-21 20:39:38,2016-07-26 15:08:40
C07096,2,407,2016-07-02 00:02:41,2016-12-28 22:03:04
C07097,1,1,2016-07-28 01:07:11,2016-07-28 01:07:11
C07098,1,3,2016-10-25 17:30:00,2016-12-03 19:15:50
C07099,1,2,2016-10-08 21:42:58,2016-11-18 01:18:19
C07100,1,3,2016-08-13 02:54:09,2016-12-06 17:57:32
C07101,1,6,2016-07-20 13:25:39,2016-08-15 13:29:23
C07102,1,60,2016-07-07 02:27:56,2016-12-30 15:32:59
C07103,1,12,2016-07-05 16:11:51,2016-11-21 13:07:22
C07104,1,19,2016-07-12 00:00:03,2016-12-29 20:58:10
C07105,1,33,2016-07-10 12:20:33,2016-12-26 12:59:26
C07106,1,18,2016-07-07 20:51:48,2016-12-19 20:00:51
C07107,1,24,2016-07-07 00:00:16,2016-11-26 21:18:32
C07108,1,6,2016-08-09 00:27:39,2016-10-04 23:46:23
C07109,2,54,2016-07-04 21:36:37,2016-12-31 16:37:38
C07110,1,7,2016-08-25 20:57:17,2016-11-18 02:06:36
C07111,1,1,2016-10-07 02:23:45,2016-10-07 02:23:45
C07112,1,1,2016-09-09 20:18:27,2016-09-09 20:18:27
C07113,1,2,2016-11-03 22:00:15,2016-11-03 22:02:32
C07114,1,1,2016-12-02 21:28:07,2016-12-02 21:28:07
C07115,1,6,2016-07-27 14:50:33,2016-12-22 13:13:54
C07116,2,19,2016-07-10 21:27:11,2016-12-19 00:29:26
C07117,1,10,2016-08-17 17:31:06,2016-12-04 17:18:31
C07118,1,131,2016-09-12 16:57:19,2016-12-31 12:40:14
C07119,1,12,2016-07-16 17:12:40,2016-12-09 17:24:13
C07120,1,1,2016-08-13 17:47:09,2016-08-13 17:47:09
C07121,1,14,2016-07-22 18:29:30,2016-12-08 23:39:53
C07122,1,1,2016-12-03 01:22:24,2016-12-03 01:22:24
C07123,1,2,2016-07-03 16:24:59,2016-11-22 11:44:40
C07124,1,2,2016-08-02 23:44:21,2016-08-02 23:58:22
C07125,1,83,2016-07-04 23:57:21,2016-12-23 22:38:32
C07126,1,6,2016-09-02 23:37:10,2016-12-24 19:16:17
C07127,1,9,2016-09-08 16:38:03,2016-12-31 04:35:37
C07128,1,2,2016-07-23 19:07:32,2016-08-02 16:29:09
C07129,1,1,2016-07-21 20:42:49,2016-07-21 20:42:49
C07130,1,64,2016-07-03 18:40:56,2016-12-27 20:06:15
C07131,1,1,2016-07-19 16:46:37,2016-07-19 16:46:37
C07132,1,2,2016-10-27 18:54:10,2016-11-01 04:40:57
C07133,1,11,2016-08-04 23:41:38,2016-12-21 22:37:26
C07134,2,129,2016-07-03 17:48:24,2016-12-30 19:59:16
C07135,1,1,2016-09-20 16:35:42,2016-09-20 16:35:42
C07136,1,3,2016-07-26 16:25:10,2016-11-19 13:02:20
C07137,1,2,2016-07-21 11:36:29,2016-08-06 22:50:33
C07138,1,1,2016-07-17 15:35:11,2016-07-17 15:35:11
C07139,1,1,2016-12-07 17:16:49,2016-12-07 17:16:49
C07140,1,1,2016-07-15 01:52:08,2016-07-15 01:52:08
C07141,1,3,2016-07-04 16:32:05,2016-10-22 17:13:28
C07142,1,1,2016-08-27 12:44:58,2016-08-27 12:44:58
C07143,1,1,2016-11-14 21:51:42,2016-11-14 21:51:42
C07144,1,1,2016-10-06 23:33:13,2016-10-06 23:33:13
C07145,1,1,2016-08-05 17:35:20,2016-08-05 17:35:20
C07146,1,12,2016-07-24 17:27:21,2016-12-28 22:12:51
C07147,1,3,2016-09-18 14:25:13,2016-10-16 23:47:11
C07148,1,81,2016-07-04 19:25:12,2016-12-31 07:54:52
C07149,2,875,2016-07-02 18:14:33,2016-12-30 23:25:43
C07150,1,1,2016-07-24 00:21:18,2016-07-24 00:21:18
C07151,1,11,2016-07-16 02:56:01,2016-12-23 14:43:19
C07152,1,7,2016-07-07 18:28:26,2016-12-13 15:49:43
C07153,1,1,2016-09-30 23:13:56,2016-09-30 23:13:56
C07154,1,1,2016-12-04 11:02:40,2016-12-04 11:02:40
C07155,1,1,2016-09-07 11:07:31,2016-09-07 11:07:31
C07156,1,2,2016-09-02 05:16:04,2016-09-25 21:12:33
C07157,1,1,2016-07-17 03:36:42,2016-07-17 03:36:42
C07158,1,1,2016-08-15 17:02:21,2016-08-15 17:02:21
C07159,1,3,2016-07-09 17:54:28,2016-11-16 01:03:07
C07160,1,1,2016-07-06 16:20:33,2016-07-06 16:20:33
C07161,1,3,2016-07-30 23:21:11,2016-08-22 02:17:47
C07162,1,33,2016-07-04 15:19:00,2016-12-14 13:56:12
C07163,1,21,2016-09-03 22:00:34,2016-12-27 23:25:11
C07164,1,22,2016-07-07 21:53:06,2016-12-25 03:16:30
C07165,1,4,2016-07-26 00:00:04,2016-11-10 11:11:57
C07166,1,8,2016-07-12 21:14:23,2016-09-24 17:22:31
C07167,1,8,2016-07-12 19:07:22,2016-10-30 17:01:00
C07168,1,2,2016-07-16 04:36:40,2016-07-17 17:41:55
C07169,1,4,2016-07-12 15:06:59,2016-10-17 20:54:03
C07170,1,4,2016-08-05 14:13:58,2016-08-11 14:09:26
C07171,2,300,2016-07-04 11:28:12,2016-12-31 13:13:26
C07172,1,45,2016-07-06 19:11:17,2016-12-28 13:46:34
C07173,2,37,2016-07-08 16:03:22,2016-12-25 14:29:31
C07174,1,1,2016-09-12 07:18:49,2016-09-12 07:18:49
C07175,1,2,2016-12-24 08:51:41,2016-12-24 14:13:42
C07176,1,4,2016-07-18 20:29:29,2016-10-10 16:07:08
C07177,1,1,2016-07-27 15:16:30,2016-07-27 15:16:30
C07178,1,4,2016-09-14 19:57:16,2016-12-19 22:07:43
C07179,1,3,2016-07-28 05:32:32,2016-09-04 15:38:23
C07180,1,30,2016-07-07 19:36:59,2016-12-31 00:50:38
C07181,1,1,2016-12-14 21:56:55,2016-12-14 21:56:55
C07182,1,2,2016-07-14 10:03:05,2016-11-22 21:38:32
C07183,1,1,2016-10-07 00:21:23,2016-10-07 00:21:23
C07184,1,1,2016-10-15 12:45:20,2016-10-15 12:45:20
C07185,2,862,2016-07-05 11:59:46,2016-12-31 20:20:29
C07186,1,1,2016-07-21 18:03:43,2016-07-21 18:03:43
C07187,1,20,2016-07-16 03:48:36,2016-12-25 03:23:17
C07188,1,1,2016-08-21 22:54:15,2016-08-21 22:54:15
C07189,1,6,2016-07-21 21:50:12,2016-12-26 21:41:38
C07190,1,3,2016-07-24 00:09:15,2016-10-08 06:58:23
C07191,1,1,2016-09-24 18:35:23,2016-09-24 18:35:23
C07192,1,2,2016-07-07 18:16:32,2016-07-22 16:25:54
C07193,1,4,2016-09-02 14:25:40,2016-12-31 01:07:53
C07194,1,10,2016-07-04 16:05:47,2016-12-05 17:17:22
C07195,1,1,2016-10-10 19:41:09,2016-10-10 19:41:09
C07196,2,308,2016-07-04 19:30:39,2016-12-31 18:53:33
C07197,1,61,2016-07-05 00:42:18,2016-12-31 03:57:08
C07198,1,4,2016-07-13 20:03:41,2016-11-05 16:33:29
C07199,1,6,2016-07-25 21:48:37,2016-12-19 18:29:23
C07200,1,13,2016-07-26 17:25:46,2016-11-20 14:42:49
C07201,1,4,2016-07-06 23:55:12,2016-07-23 21:32:09
C07202,1,7,2016-10-25 20:09:45,2016-10-25 21:26:14
C07203,2,29,2016-07-04 19:50:30,2016-12-07 19:07:17
C07204,1,198,2016-07-08 00:49:20,2016-12-28 18:20:33
C07205,1,3,2016-07-24 16:28:56,2016-09-01 13:30:02
C07206,1,7,2016-07-21 16:57:11,2016-12-26 12:49:32
C07207,1,1,2016-11-15 20:04:25,2016-11-15 20:04:25
C07208,1,17,2016-07-13 22:23:25,2016-12-21 10:12:49
C07209,1,2,2016-07-14 15:21:39,2016-09-08 01:46:03
C07210,1,1,2016-09-23 23:14:13,2016-09-23 23:14:13
C07211,1,1,2016-12-09 00:07:41,2016-12-09 00:07:41
C07212,2,2522,2016-07-02 01:40:00,2016-12-29 21:05:30
C07213,1,3,2016-07-29 23:33:51,2016-12-13 23:07:19
C07214,1,6,2016-08-09 00:15:08,2016-12-13 22:14:56
C07215,1,55,2016-07-02 17:15:17,2016-12-17 15:21:25
C07216,1,132,2016-07-05 17:35:16,2016-12-30 12:50:54
C07217,1,1,2016-07-13 19:23:52,2016-07-13 19:23:52
C07218,1,1,2016-08-20 17:20:41,2016-08-20 17:20:41
C07219,1,1,2016-09-26 14:47:10,2016-09-26 14:47:10
C07220,1,206,2016-07-02 02:56:42,2016-12-30 01:32:18
C07221,1,3,2016-07-30 15:20:48,2016-08-09 00:56:52
C07222,1,4,2016-09-18 17:54:16,2016-12-10 22:55:05
C07223,1,13,2016-07-05 16:05:13,2016-12-19 20:26:30
C07224,1,6,2016-07-09 00:29:11,2016-10-09 20:27:03
C07225,1,2,2016-07-09 20:17:10,2016-07-11 19:21:38
C07226,1,2,2016-09-20 00:16:39,2016-09-27 21:12:35
C07227,2,208,2016-07-02 06:40:27,2016-12-28 17:57:51
C07228,1,5,2016-07-03 18:18:52,2016-10-06 12:01:29
C07229,1,4,2016-07-28 19:09:39,2016-12-02 14:11:04
C07230,1,3,2016-07-26 13:45:53,2016-08-11 15:50:19
C07231,1,5,2016-08-01 17:32:56,2016-10-30 21:39:49
C07232,1,26,2016-07-06 18:12:20,2016-12-04 20:35:50
C07233,1,10,2016-08-01 19:27:43,2016-12-20 00:15:13
C07234,1,1,2016-07-27 20:08:37,2016-07-27 20:08:37
C07235,1,4,2016-08-04 22:06:43,2016-11-18 23:06:48
C07236,1,9,2016-07-19 22:28:14,2016-12-15 22:31:37
C07237,1,51,2016-07-07 01:19:38,2016-12-31 19:19:11
C07238,1,26,2016-07-14 12:52:11,2016-12-19 17:28:44
C07239,1,16,2016-07-23 13:46:51,2016-12-09 18:20:47
C07240,1,1,2016-07-18 13:08:20,2016-07-18 13:08:20
C07241,1,2,2016-07-22 13:09:56,2016-10-15 23:30:50
C07242,1,13,2016-07-20 17:04:07,2016-12-07 16:29:04
C07243,1,1,2016-07-25 22:12:48,2016-07-25 22:12:48
C07244,1,19,2016-07-03 23:58:05,2016-12-09 22:04:54
C07245,1,6,2016-07-04 18:12:05,2016-11-29 16:25:23
C07246,1,1,2016-07-22 22:40:48,2016-07-22 22:40:48
C07247,1,16,2016-07-11 16:20:41,2016-10-30 16:23:02
C07248,1,3,2016-07-15 17:35:43,2016-08-23 01:05:46
C07249,1,2,2016-09-30 20:30:07,2016-10-06 23:37:19
C07250,1,1,2016-11-16 18:33:10,2016-11-16 18:33:10
C07251,1,10,2016-10-12 20:12:45,2016-12-16 11:17:12
C07252,1,1,2016-07-20 18:30:22,2016-07-20 18:30:22
C07253,1,1,2016-07-27 00:33:20,2016-07-27 00:33:20
C07254,1,12,2016-08-15 17:20:17,2016-11-03 21:35:34
C07255,1,2,2016-08-25 22:03:27,2016-09-26 21:42:07
C07256,2,82,2016-07-18 03:48:12,2016-12-31 19:50:29
C07257,1,10,2016-07-07 21:04:29,2016-12-15 02:25:42
C07258,1,12,2016-07-19 17:48:01,2016-11-06 21:13:20
C07259,1,1,2016-10-12 20:18:32,2016-10-12 20:18:32
C07260,1,1,2016-07-27 12:11:23,2016-07-27 12:11:23
C07261,1,1,2016-07-27 01:13:18,2016-07-27 01:13:18
C07262,1,3,2016-09-11 18:04:56,2016-11-02 19:00:38
C07263,1,1,2016-07-19 20:11:11,2016-07-19 20:11:11
C07264,1,18,2016-07-05 20:57:05,2016-12-01 10:12:32
C07265,1,10,2016-07-12 17:21:03,2016-11-20 23:04:47
C07266,1,1,2016-11-10 02:10:28,2016-11-10 02:10:28
C07267,1,58,2016-07-15 00:28:40,2016-12-27 00:40:54
C07268,1,1,2016-11-02 22:18:28,2016-11-02 22:18:28
C07269,1,1,2016-08-02 08:19:30,2016-08-02 08:19:30
C07270,1,30,2016-07-25 19:47:20,2016-11-29 15:18:18
C07271,1,1,2016-11-11 13:43:46,2016-11-11 13:43:46
C07272,1,1,2016-07-15 17:00:09,2016-07-15 17:00:09
C07273,1,1,2016-07-12 23:18:34,2016-07-12 23:18:34
C07274,1,33,2016-07-14 18:59:02,2016-12-19 20:04:22
C07275,1,20,2016-07-04 05:04:19,2016-12-24 13:36:07
C07276,1,15,2016-07-02 18:44:06,2016-08-30 17:14:21
C07277,1,100,2016-07-07 16:55:14,2016-12-27 22:27:38
C07278,1,1,2016-07-06 16:11:11,2016-07-06 16:11:11
C07279,1,2,2016-08-25 17:16:04,2016-11-06 12:53:37
C07280,1,1,2016-07-23 16:28:13,2016-07-23 16:28:13
C07281,1,14,2016-07-09 19:04:16,2016-12-19 10:44:47
C07282,1,4,2016-07-04 20:14:25,2016-10-31 13:17:08
C07283,1,1,2016-07-30 01:12:26,2016-07-30 01:12:26
C07284,1,1,2016-11-30 19:39:57,2016-11-30 19:39:57
C07285,1,3,2016-09-07 01:52:21,2016-10-06 18:41:48
C07286,1,1,2016-07-13 22:35:36,2016-07-13 22:35:36
C07287,1,2,2016-09-27 05:25:47,2016-10-30 04:03:14
C07288,2,6,2016-09-26 20:29:37,2016-12-14 00:53:59
C07289,1,1,2016-10-05 19:50:48,2016-10-05 19:50:48
C07290,1,16,2016-08-15 15:39:42,2016-12-22 20:27:28
C07291,1,2,2016-12-18 21:04:06,2016-12-18 21:10:45
C07292,1,1,2016-10-14 23:36:07,2016-10-14 23:36:07
C07293,1,5,2016-07-17 00:34:47,2016-08-17 18:37:05
C07294,1,1,2016-07-24 00:45:39,2016-07-24 00:45:39
C07295,1,26,2016-07-05 23:27:31,2016-12-20 02:59:55
C07296,1,94,2016-07-07 14:33:24,2016-12-28 15:57:21
C07297,1,261,2016-07-05 16:16:59,2016-12-31 13:14:13
C07298,1,2,2016-07-10 19:29:13,2016-12-16 01:18:01
C07299,2,22,2016-07-03 17:29:04,2016-12-12 21:39:05
C07300,1,25,2016-07-04 23:29:38,2016-11-20 18:26:42
C07301,1,1,2016-10-08 13:07:52,2016-10-08 13:07:52
C07302,1,36,2016-07-17 15:06:24,2016-12-22 15:40:13
C07303,1,5,2016-07-20 01:43:42,2016-08-13 19:30:28
C07304,1,3,2016-08-29 15:41:40,2016-12-12 20:16:49
C07305,1,1,2016-11-05 14:07:23,2016-11-05 14:07:23
C07306,1,2,2016-07-23 21:57:33,2016-09-13 19:55:14
C07307,1,29,2016-07-04 15:03:22,2016-12-26 11:45:42
C07308,1,7,2016-07-21 17:03:15,2016-10-17 18:58:10
C07309,1,3,2016-10-01 21:50:31,2016-11-18 01:03:27
C07310,1,6,2016-07-24 17:34:12,2016-08-27 19:18:15
C07311,1,181,2016-07-04 13:51:40,2016-12-28 19:13:17
C07312,1,4,2016-07-15 21:33:27,2016-12-31 21:59:15
C07313,1,3,2016-08-13 18:31:56,2016-08-27 17:16:40
C07314,1,8,2016-07-19 16:35:37,2016-12-30 20:11:29
C07315,1,1,2016-11-10 17:48:12,2016-11-10 17:48:12
C07316,1,1,2016-12-27 18:20:38,2016-12-27 18:20:38
C07317,1,1,2016-07-15 21:40:08,2016-07-15 21:40:08
C07318,1,3,2016-08-27 20:37:38,2016-10-26 00:05:49
C07319,2,98,2016-07-04 22:00:58,2016-12-30 13:41:38
C07320,1,15,2016-07-19 15:04:56,2016-12-23 19:15:38
C07321,1,6,2016-07-20 15:57:19,2016-11-18 14:31:49
C07322,1,1,2016-07-13 16:49:45,2016-07-13 16:49:45
C07323,1,5,2016-09-07 23:15:59,2016-12-23 22:44:34
C07324,1,1,2016-10-28 01:24:17,2016-10-28 01:24:17
C07325,1,3,2016-11-30 15:25:50,2016-12-01 15:27:56
C07326,1,6,2016-09-10 19:59:14,2016-12-31 01:45:08
C07327,1,29,2016-07-05 19:46:33,2016-12-18 18:49:52
C07328,1,2,2016-09-21 19:42:21,2016-10-29 21:29:54
C07329,1,3,2016-07-10 16:33:39,2016-11-08 01:45:43
C07330,1,3,2016-07-22 16:17:12,2016-12-02 14:59:18
C07331,1,1,2016-07-23 15:06:57,2016-07-23 15:06:57
C07332,1,2,2016-09-03 21:52:02,2016-09-26 18:52:26
C07333,1,24,2016-07-17 22:38:54,2016-12-17 13:33:34
C07334,1,7,2016-07-17 19:42:50,2016-11-16 17:16:37
C07335,2,84,2016-07-02 17:47:54,2016-12-16 01:25:33
C07336,1,12,2016-07-02 21:13:46,2016-12-17 13:39:24
C07337,1,1,2016-07-04 04:20:36,2016-07-04 04:20:36
C07338,1,96,2016-07-04 18:20:24,2016-12-20 22:55:12
C07339,1,203,2016-07-04 21:19:40,2016-12-31 22:27:35
C07340,1,7,2016-07-14 23:24:43,2016-12-26 20:15:06
C07341,1,46,2016-07-08 14:53:44,2016-12-27 16:14:26
C07342,1,5,2016-07-29 19:14:53,2016-12-20 20:08:13
C07343,1,2,2016-09-11 13:53:58,2016-11-25 11:49:26
C07344,1,2,2016-08-30 13:37:43,2016-10-25 15:19:43
C07345,1,36,2016-07-05 19:33:03,2016-12-28 14:42:45
C07346,1,7,2016-07-08 18:08:39,2016-11-05 16:45:45
C07347,1,29,2016-07-07 05:44:16,2016-12-27 16:54:30
C07348,1,19,2016-07-08 22:56:16,2016-12-26 20:54:11
C07349,1,1,2016-12-04 01:52:39,2016-12-04 01:52:39
C07350,1,2,2016-07-22 23:34:27,2016-10-22 20:03:18
C07351,1,2,2016-09-14 22:20:01,2016-09-15 04:00:06
C07352,1,31,2016-07-09 19:24:59,2016-12-24 16:15:01
C07353,1,1,2016-07-29 19:39:03,2016-07-29 19:39:03
C07354,2,143,2016-07-04 21:42:46,2016-12-31 20:37:13
C07355,1,308,2016-07-05 01:41:20,2016-12-31 23:55:24
C07356,1,38,2016-07-04 15:33:34,2016-12-21 19:11:21
C07357,1,4,2016-07-13 17:55:05,2016-12-28 21:38:53
C07358,1,1,2016-07-14 03:08:30,2016-07-14 03:08:30
C07359,1,5,2016-09-20 01:52:30,2016-12-09 14:23:29
C07360,1,869,2016-07-05 00:39:34,2016-12-31 23:58:54
C07361,1,1,2016-07-23 16:29:40,2016-07-23 16:29:40
C07362,1,5,2016-08-05 15:47:20,2016-12-02 17:10:52
C07363,1,2,2016-09-13 14:53:05,2016-12-26 21:28:15
C07364,1,1,2016-07-23 16:03:11,2016-07-23 16:03:11
C07365,1,8,2016-07-24 16:42:20,2016-12-21 23:33:09
C07366,1,2,2016-09-02 18:52:25,2016-09-02 19:09:12
C07367,1,48,2016-07-20 22:37:43,2016-12-09 03:04:39
C07368,1,41,2016-07-07 03:46:35,2016-12-30 18:23:11
C07369,1,4,2016-07-21 16:38:17,2016-11-01 15:56:24
C07370,1,2,2016-09-19 05:17:02,2016-09-22 22:48:44
C07371,1,2,2016-07-22 19:36:00,2016-10-04 04:41:30
C07372,1,7,2016-08-20 13:23:24,2016-12-27 23:14:23
C07373,1,1,2016-07-22 21:28:26,2016-07-22 21:28:26
C07374,1,28,2016-07-11 00:03:08,2016-12-08 20:58:35
C07375,1,2,2016-11-22 18:43:33,2016-12-10 23:26:12
C07376,1,1,2016-07-28 21:52:34,2016-07-28 21:52:34
C07377,1,4,2016-07-13 20:01:41,2016-08-09 23:37:18
C07378,1,2,2016-07-19 17:02:17,2016-07-22 17:51:10
C07379,1,2,2016-07-19 09:49:54,2016-07-19 09:51:46
C07380,1,2,2016-07-04 23:40:25,2016-10-29 22:45:19
C07381,1,1,2016-08-01 20:24:38,2016-08-01 20:24:38
C07382,1,1,2016-12-05 21:51:39,2016-12-05 21:51:39
C07383,1,1,2016-07-14 03:09:36,2016-07-14 03:09:36
C07384,1,2,2016-07-16 18:00:33,2016-11-01 03:56:38
C07385,1,3,2016-09-30 23:03:01,2016-12-18 15:08:18
C07386,1,21,2016-07-03 12:18:13,2016-12-23 00:21:10
C07387,1,35,2016-07-02 16:23:39,2016-12-09 18:40:05
C07388,1,1,2016-08-14 17:03:40,2016-08-14 17:03:40
C07389,1,13,2016-08-25 19:09:30,2016-12-28 21:43:40
C07390,1,3,2016-10-03 11:41:56,2016-10-04 21:51:26
C07391,1,5,2016-09-10 20:43:40,2016-10-22 21:05:31
C07392,1,1,2016-12-13 16:38:54,2016-12-13 16:38:54
C07393,1,12,2016-08-03 20:15:07,2016-11-30 17:35:56
C07394,1,5,2016-08-19 21:03:02,2016-12-31 22:13:19
C07395,1,5,2016-07-21 14:13:10,2016-12-16 23:06:46
C07396,1,1,2016-07-06 01:58:59,2016-07-06 01:58:59
C07397,1,2,2016-07-24 20:26:15,2016-12-20 01:36:25
C07398,1,20,2016-07-03 03:41:12,2016-12-28 23:01:39
C07399,1,1,2016-08-18 16:39:18,2016-08-18 16:39:18
C07400,2,9,2016-07-23 18:39:56,2016-12-10 02:11:21
C07401,1,6,2016-09-27 03:45:37,2016-09-28 01:55:31
C07402,1,2,2016-08-30 00:45:43,2016-09-12 22:13:40
C07403,1,38,2016-07-07 13:30:30,2016-12-09 23:49:39
C07404,1,2,2016-08-18 02:15:54,2016-08-18 02:36:48
C07405,1,5,2016-07-21 02:54:37,2016-12-03 19:51:29
C07406,1,1,2016-07-13 12:51:14,2016-07-13 12:51:14
C07407,1,14,2016-07-17 16:48:12,2016-11-15 17:32:57
C07408,1,2,2016-11-06 20:29:29,2016-11-06 20:45:24
C07409,1,5,2016-11-18 20:51:24,2016-12-24 21:18:35
C07410,1,6,2016-07-10 21:34:44,2016-12-01 19:43:21
C07411,2,31,2016-07-12 02:04:52,2016-12-14 18:24:08
C07412,1,8,2016-07-20 21:04:25,2016-11-19 23:36:13
C07413,1,1,2016-08-29 22:33:47,2016-08-29 22:33:47
C07414,1,2,2016-07-10 20:09:12,2016-11-23 21:18:08
C07415,1,6,2016-10-05 01:15:23,2016-11-20 00:32:36
C07416,1,32,2016-07-06 17:29:18,2016-12-31 11:14:24
C07417,1,1,2016-07-21 20:28:32,2016-07-21 20:28:32
C07418,1,8,2016-07-28 13:22:33,2016-12-08 23:50:21
C07419,1,1,2016-07-21 23:15:13,2016-07-21 23:15:13
C07420,1,8,2016-07-26 00:35:11,2016-11-02 15:05:52
C07421,1,1,2016-07-14 02:30:23,2016-07-14 02:30:23
C07422,1,17,2016-07-07 21:05:30,2016-10-17 21:35:12
C07423,1,3,2016-07-05 01:14:02,2016-08-07 20:06:59
C07424,1,1,2016-07-06 17:31:52,2016-07-06 17:31:52
C07425,1,1,2016-11-21 01:46:07,2016-11-21 01:46:07
C07426,1,1,2016-11-12 19:45:34,2016-11-12 19:45:34
C07427,1,1,2016-10-23 19:48:39,2016-10-23 19:48:39
C07428,1,2,2016-07-27 14:44:40,2016-11-14 16:48:59
C07429,2,20,2016-07-08 00:52:29,2016-12-25 22:31:31
C07430,1,1,2016-09-10 19:32:54,2016-09-10 19:32:54
C07431,1,2,2016-07-08 01:33:15,2016-07-17 01:39:53
C07432,1,8,2016-07-06 00:56:43,2016-12-22 16:04:10
C07433,1,2,2016-09-23 13:53:56,2016-09-30 13:09:39
C07434,1,1,2016-08-31 01:48:18,2016-08-31 01:48:18
C07435,1,1,2016-09-21 15:13:28,2016-09-21 15:13:28
C07436,1,1,2016-07-30 17:23:19,2016-07-30 17:23:19
C07437,1,82,2016-07-06 12:39:27,2016-12-31 02:03:38
C07438,1,1,2016-11-26 21:37:34,2016-11-26 21:37:34
C07439,1,60,2016-07-08 15:18:44,2016-12-30 14:10:03
C07440,1,1,2016-08-13 01:18:21,2016-08-13 01:18:21
C07441,1,1,2016-10-17 17:55:24,2016-10-17 17:55:24
C07442,1,1,2016-11-24 01:10:29,2016-11-24 01:10:29
C07443,1,6,2016-07-12 21:10:41,2016-10-11 20:44:45
